gene_id,gene_symbol,cds_length,classification_v7,busted_p,busted_lrt,bh_fdr,bh_fdr_sig,storey_q,storey_sig,relax_K,relax_p,relax_fdr_sig,has_relax_active,relax_intensified,relax_relaxed,has_selectome,n_hars,has_doan_campra,tau,brain_tau,phyloP_cds,phyloP_gene,phastCons_cds,phastCons_gene,nc_conservation,gds_p_pct_resid,gds_lrt_pct_resid,gds_relax_pct,gds_selectome,gds_v7,rds_doan,rds_tau,rds_nc,rds_brain,rds_v7,classification_loo_campra,classification_loo_tau,rds_v7_no_brain,classification_loo_brain
ENSG00000204021,LIPK,17770,neutral,0.2753102385284214,1.193418992963416,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9968205844663122,0.0,2.069621,0.1441,0.522442,0.099806,-1.9255210000000003,0.715521,0.603739,0.500000,0.000000,0.531554,0.000000,0.947326,0.302171,0.000000,0.312374,neutral,neutral,0.390468,neutral
ENSG00000204033,LRIT2,57920,neutral,0.08188071604473718,3.618689184702816,0.2209846346210107,False,2.209846e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9753569885374326,0.0,2.114106,0.981257,0.625732,0.306283,-1.132849,0.351628,0.336751,0.500000,0.000000,0.324095,0.000000,0.864294,0.158022,0.000000,0.255579,neutral,neutral,0.319474,neutral
ENSG00000204052,LRRC73,22670,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9840301151175163,0.0,4.543117,1.77974,0.940803,0.404051,-2.7633769999999993,0.646562,0.525533,0.500000,0.000000,0.483957,0.000000,0.892843,0.491154,0.000000,0.345999,neutral,neutral,0.432499,neutral
ENSG00000204084,INPP5B,118340,gene-driven (relaxed),3.178285412630544e-11,46.95789277454605,1.7683212127991415e-10,True,1.768321e-10,True,0.7041885227654248,3.236656657468195e-06,True,True,False,True,False,2,False,0.5772915914104498,0.0,3.254716,0.163848,0.799062,0.114679,-3.0908680000000004,0.283072,0.772216,0.352094,0.000000,0.401159,0.000000,0.287093,0.567551,0.000000,0.213661,neutral,gene-driven (relaxed),0.267076,neutral
ENSG00000204104,TRAF3IP1,102750,gene-driven,3.302819284733971e-08,33.06551426336955,1.4602864997570465e-07,True,1.460286e-07,True,1.233311639768007,0.7137215885735232,False,True,False,False,False,0,False,0.7300448568759083,0.0,2.094533,-0.147189,0.561468,0.048488,-2.241722,0.275834,0.688782,0.575634,0.000000,0.418303,0.000000,0.456172,0.361480,0.000000,0.204413,neutral,gene-driven,0.255516,gene-driven
ENSG00000204140,CLPSL1,6710,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9997840988481885,0.434,-0.109573,-0.039122,0.046168,0.07922,0.07045100000000001,0.857057,0.744471,0.500000,0.000000,0.623311,0.000000,0.980097,0.004021,0.999799,0.445989,neutral,neutral,0.307537,neutral
ENSG00000204147,ASAH2B,142320,gene-driven,0.0,152.309610513912,0.0,True,0.000000e+00,True,2.474676265176934,8.992806499463768e-15,True,True,True,False,False,0,False,0.510576498889916,0.0,2.232659,0.17315,0.633385,0.080656,-2.059509,0.911942,0.952352,0.826810,0.000000,0.770247,0.000000,0.204865,0.324688,0.000000,0.132388,gene-driven,gene-driven,0.165485,gene-driven
ENSG00000204178,MACO1,69480,neutral,0.1679767954514395,2.18156450153765,0.4175756048324533,False,4.175756e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5050130824700867,0.0,5.362212,0.317918,0.963218,0.128872,-5.044294000000001,0.288500,0.252111,0.500000,0.000000,0.276608,0.000000,0.199839,0.966224,0.000000,0.291516,neutral,neutral,0.364395,neutral
ENSG00000204217,BMPR2,241480,regulation-driven,0.04849337948516907,4.666361630617757,0.13550902784226457,False,1.355090e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6559686302617035,0.0,4.599315,0.2075,0.942163,0.140668,-4.391815,0.023120,0.043426,0.500000,0.000000,0.121120,0.000000,0.375754,0.873743,0.000000,0.312374,regulation-driven,regulation-driven,0.390468,regulation-driven
ENSG00000204219,TCEA3,42770,dual-driven,1.570159002817206e-10,43.76305392647555,8.264519449748977e-10,True,8.264519e-10,True,1.774145385114545e-10,0.06496713785646335,False,True,False,False,False,1,True,0.8328217990883242,0.0,3.662102,0.0922,0.883055,0.080199,-3.569902,0.610977,0.818456,0.005000,0.000000,0.460379,1.000000,0.578207,0.689586,0.000000,0.616948,neutral,dual-driven,0.771185,dual-driven
ENSG00000204220,PFDN6,18670,neutral,0.3526903512577527,0.6980352366590523,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6237734870792948,0.0,3.795846,1.43231,0.943225,0.403576,-2.363536,0.704262,0.587254,0.500000,0.000000,0.522668,0.000000,0.341978,0.389023,0.000000,0.182750,neutral,neutral,0.228438,neutral
ENSG00000204227,RING1,40100,neutral,0.4994309472870433,0.002277507119288202,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5363099639070315,0.0,3.50752,1.22928,0.86346,0.322062,-2.2782400000000003,0.472658,0.373945,0.500000,0.000000,0.377614,0.000000,0.240249,0.369723,0.000000,0.152493,neutral,neutral,0.190616,neutral
ENSG00000204228,HSD17B8,25200,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6276460572343348,0.0,2.489117,1.17775,0.844552,0.424449,-1.3113669999999997,0.615802,0.498995,0.500000,0.000000,0.465229,0.000000,0.346401,0.188782,0.000000,0.133796,neutral,neutral,0.167245,neutral
ENSG00000204231,RXRB,68450,neutral,0.1406745983276795,2.536317376590887,0.3612366815084553,False,3.612367e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.4193903149886095,0.0,4.030804,1.2753,0.886614,0.335108,-2.7555039999999997,0.294532,0.261962,0.500000,0.000000,0.281675,0.000000,0.095497,0.489345,0.000000,0.146210,neutral,neutral,0.182763,neutral
ENSG00000204334,ERICH2,67980,gene-driven,1.487091044416466e-06,25.45108296989929,5.93166868879511e-06,True,5.931669e-06,True,0.7426907745446273,0.6377757789821248,False,True,False,False,False,1,False,0.9783295999571517,0.0,0.609636,0.184028,0.39761,0.103739,-0.425608,0.385404,0.668476,0.371345,0.000000,0.409703,0.000000,0.873542,0.067551,0.000000,0.235273,neutral,gene-driven,0.294092,neutral
ENSG00000204335,SP5,16780,neutral,0.5,-0.00463389849937812,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8801931868117665,0.0,2.461462,1.62912,0.731604,0.519462,-0.8323420000000001,0.724568,0.598512,0.500000,0.000000,0.533152,0.000000,0.648170,0.117813,0.000000,0.191496,neutral,neutral,0.239370,neutral
ENSG00000204361,NXPE2,47330,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9598051754198395,0.0,1.090897,0.118604,0.372371,0.105062,-0.972293,0.409932,0.323482,0.500000,0.000000,0.340521,0.000000,0.815641,0.134499,0.000000,0.237535,neutral,neutral,0.296919,neutral
ENSG00000204370,SDHD,35360,gene-driven,5.551115123125783e-17,73.63857773772543,4.453426874585104e-16,True,4.453427e-16,True,1.226601739285083,0.2330490839866131,False,True,False,False,False,0,False,0.3885269780672794,0.0,3.067194,0.233575,0.767923,0.105743,-2.833619,0.753116,0.888219,0.573667,0.000000,0.644790,0.000000,0.062525,0.510052,0.000000,0.143144,gene-driven,gene-driven,0.178930,gene-driven
ENSG00000204381,LAYN,108620,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6830865925597192,0.0,2.705907,0.26506,0.708053,0.100511,-2.4408469999999998,0.144552,0.108766,0.500000,0.000000,0.183223,0.000000,0.406112,0.408725,0.000000,0.203709,neutral,neutral,0.254637,neutral
ENSG00000204442,NALF1,14220,neutral,0.5,-0.001035465690620185,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9570602011404223,0.0,3.823911,-0.096722,0.913756,0.036524,-3.920633,0.763168,0.637515,0.500000,0.000000,0.558363,0.000000,0.804785,0.769803,0.000000,0.393647,neutral,neutral,0.492059,neutral
ENSG00000204531,POU5F1,42640,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.7803094718417909,0.0,2.325361,0.344234,0.671771,0.160692,-1.981127,0.450543,0.355448,0.500000,0.000000,0.364324,0.000000,0.514475,0.310615,0.000000,0.206273,neutral,neutral,0.257841,neutral
ENSG00000204536,CCHCR1,198980,gene-driven,0.0,82.80210006030393,0.0,True,0.000000e+00,True,2.016968959062203,0.1047682595782509,False,True,False,False,False,0,False,0.9208584434256647,0.0,1.272505,0.144594,0.623828,0.137389,-1.127911,0.898271,0.861480,0.753047,0.000000,0.723448,0.000000,0.717330,0.157218,0.000000,0.218637,gene-driven,gene-driven,0.273296,gene-driven
ENSG00000204539,CDSN,21480,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9991711959012367,0.0,0.896738,0.204533,0.442955,0.184437,-0.6922050000000001,0.662646,0.539003,0.500000,0.000000,0.493627,0.000000,0.966425,0.098914,0.000000,0.266335,neutral,neutral,0.332918,neutral
ENSG00000204542,C6orf15,12300,neutral,0.4015682212594695,0.4384613269858164,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9865535190083436,0.0,0.276518,0.192646,0.199799,0.175274,-0.08387199999999997,0.790109,0.669079,0.500000,0.000000,0.577262,0.000000,0.902292,0.040008,0.000000,0.235575,neutral,neutral,0.294469,neutral
ENSG00000204568,MRPS18B,24250,neutral,0.5,-0.003283765907326597,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5198875447617174,0.0,2.013828,0.112851,0.654359,0.099972,-1.9009770000000001,0.626257,0.509248,0.500000,0.000000,0.471964,0.000000,0.218335,0.298150,0.000000,0.129121,neutral,neutral,0.161402,neutral
ENSG00000204569,PPP1R10,134210,neutral,0.4902950073781479,0.03920166521129431,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.3253063133000131,0.0,3.04579,0.947583,0.760602,0.279258,-2.0982070000000004,0.094893,0.073382,0.500000,0.000000,0.155227,0.000000,0.015682,0.331725,0.000000,0.086852,neutral,neutral,0.108565,neutral
ENSG00000204576,PRR3,19340,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6136109022625736,0.0,1.752648,0.337175,0.826606,0.205885,-1.415473,0.695215,0.570165,0.500000,0.000000,0.514375,0.000000,0.329513,0.207680,0.000000,0.134298,neutral,neutral,0.167873,neutral
ENSG00000204590,GNL1,67510,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5783871761532758,0.0,3.034813,0.49197,0.858176,0.182666,-2.5428430000000004,0.289304,0.223160,0.500000,0.000000,0.268205,0.000000,0.288701,0.435062,0.000000,0.180941,neutral,neutral,0.226176,neutral
ENSG00000204592,HLA-E,71610,neutral,0.2999400173331134,1.02205117189078,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.7873806063789087,0.0,0.302856,-0.069722,0.259917,0.1086,-0.372578,0.271210,0.225774,0.500000,0.000000,0.262656,0.000000,0.522718,0.062123,0.000000,0.146210,neutral,neutral,0.182763,neutral
ENSG00000204613,TRIM10,41330,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8873011714027743,0.0,1.188894,0.104074,0.400305,0.09854,-1.08482,0.460997,0.364495,0.500000,0.000000,0.370698,0.000000,0.660233,0.151186,0.000000,0.202855,neutral,neutral,0.253568,neutral
ENSG00000204614,TRIM40,31790,gene-driven,1.143820193738598e-05,21.37080915432489,4.255319105202533e-05,True,4.255319e-05,True,0.8665674848068253,0.4305533991510386,False,True,False,False,False,0,False,0.96887262688272,0.0,0.393048,0.001346,0.187911,0.051933,-0.391702,0.620426,0.735223,0.433284,0.000000,0.524373,0.000000,0.841576,0.063932,0.000000,0.226377,gene-driven,gene-driven,0.282971,gene-driven
ENSG00000204618,RNF39,32410,neutral,0.3323270448956988,0.8169770787208108,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9419660050601875,0.0,0.89222,0.085526,0.383027,0.137933,-0.806694,0.544431,0.447728,0.500000,0.000000,0.424869,0.000000,0.763973,0.113993,0.000000,0.219491,neutral,neutral,0.274364,neutral
ENSG00000204619,PPP1R11,15930,neutral,0.4480501951432042,0.2194056590942637,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.3339671481979729,0.0,3.501054,0.831527,0.927156,0.241576,-2.669527,0.740249,0.615400,0.500000,0.000000,0.543707,0.000000,0.019702,0.467029,0.000000,0.121683,neutral,neutral,0.152103,neutral
ENSG00000204624,DISP3,85570,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,1,False,0.9674110696320907,0.0,3.676995,0.319134,0.811914,0.146212,-3.3578609999999998,0.208082,0.160836,0.500000,0.000000,0.221080,0.000000,0.837957,0.642340,0.000000,0.370074,regulation-driven,neutral,0.462593,regulation-driven
ENSG00000204628,RACK1,97216,gene-driven,2.181588243388433e-14,61.525706440254,1.4844350099335246e-13,True,1.484435e-13,True,4.851082863007214,1.064391111915697e-07,True,True,True,False,False,0,False,0.6542892935878248,0.0,5.574774,0.69312,0.942588,0.180277,-4.881653999999999,0.408725,0.833735,1.000000,0.000000,0.593175,0.000000,0.374950,0.949538,0.000000,0.331122,neutral,gene-driven,0.413903,gene-driven
ENSG00000204634,TBC1D8,246350,neutral,0.07871475580658771,3.697554931859486,0.21290222696137426,False,2.129022e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6179914905174487,0.0,3.427752,0.017829,0.792686,0.087008,-3.409923,0.021110,0.033575,0.500000,0.000000,0.117461,0.000000,0.334138,0.656011,0.000000,0.247537,regulation-driven,neutral,0.309422,regulation-driven
ENSG00000204671,IL31,12210,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,1.0,0.0,-0.541551,-0.403108,0.056931,0.037544,0.13844299999999998,0.791114,0.664455,0.500000,0.000000,0.576226,0.000000,0.991355,0.002413,0.000000,0.248442,neutral,neutral,0.310553,neutral
ENSG00000204710,SPDYC,18950,gene-driven,1.065027679381103e-07,30.72389536294577,4.5393724740716415e-07,True,4.539372e-07,True,0.9308420926677059,0.7950004856573193,False,True,False,False,False,0,False,0.9629301288819692,0.0,1.008273,0.376252,0.355422,0.185458,-0.6320209999999999,0.774025,0.815440,0.465421,0.000000,0.608625,0.000000,0.825090,0.091074,0.000000,0.229041,gene-driven,gene-driven,0.286301,gene-driven
ENSG00000204711,CFAP95,26050,neutral,0.4857057283525324,0.05801031024930126,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9647673977035891,0.0,1.371611,0.160699,0.589019,0.107118,-1.210912,0.605951,0.492762,0.500000,0.000000,0.459912,0.000000,0.829715,0.171894,0.000000,0.250402,neutral,neutral,0.313003,neutral
ENSG00000204767,INSYN2B,34060,neutral,0.4659470849900556,0.141072044527391,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,1,False,0.8146187936713696,0.0,2.03337,0.289058,0.677547,0.145935,-1.744312,0.528749,0.422396,0.500000,0.000000,0.411781,0.000000,0.554282,0.268798,0.000000,0.205770,neutral,neutral,0.257213,neutral
ENSG00000204822,MRPL53,13530,neutral,0.3501136653518316,0.7127004769818086,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.0,0.0,1.638872,1.01478,0.772072,0.511022,-0.6240920000000001,0.772417,0.655006,0.500000,0.000000,0.566848,0.000000,0.000000,0.090470,0.000000,0.022618,neutral,neutral,0.028272,neutral
ENSG00000204856,FAM216A,12920,neutral,0.08657911272018226,3.507099008609657,0.23227859043699384,False,2.322786e-01,False,1.0,1.0,False,False,False,False,False,1,False,0.8876434322010082,0.0,1.391959,0.121524,0.755133,0.1415,-1.270435,0.787495,0.696823,0.500000,0.000000,0.584670,0.000000,0.660635,0.182147,0.000000,0.210696,neutral,neutral,0.263369,neutral
ENSG00000204899,MZT1,3070,neutral,0.5,-0.0005504283724349079,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5627928289055271,0.0,4.171337,0.082899,0.903927,0.063743,-4.088438,0.879172,0.804785,0.500000,0.000000,0.649146,0.000000,0.271411,0.806594,0.000000,0.269501,neutral,neutral,0.336877,neutral
ENSG00000204909,SPINK9,7350,neutral,0.5,-0.007226668993098428,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.7328182526647755,0.0,0.28307,0.05292,0.191275,0.040177,-0.23015,0.849216,0.735625,0.500000,0.000000,0.617913,0.000000,0.458786,0.049256,0.000000,0.127010,neutral,neutral,0.158763,neutral
ENSG00000204923,FBXO48,9390,neutral,0.3956025714615888,0.4683959970507203,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.4132772876921571,0.0,2.222458,1.21431,0.647068,0.362239,-1.008148,0.829513,0.712706,0.500000,0.000000,0.604142,0.000000,0.087254,0.139324,0.000000,0.056645,neutral,neutral,0.070806,neutral
ENSG00000204954,UQCC6,17730,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.44123430717146245,0.0,2.67428,0.122186,0.807789,0.058536,-2.552094,0.712706,0.587857,0.500000,0.000000,0.525804,0.000000,0.120225,0.438078,0.000000,0.139576,neutral,neutral,0.174470,neutral
ENSG00000204979,MS4A13,17940,neutral,0.3264256649064727,0.8528116963352659,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,1.0,0.0,0.587892,0.113177,0.35959,0.068942,-0.474715,0.712304,0.597105,0.500000,0.000000,0.528438,0.000000,0.991355,0.071371,0.000000,0.265682,neutral,neutral,0.332102,neutral
ENSG00000205002,AARD,9930,neutral,0.5,-5.605542628472904e-05,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9772876436159578,0.0,0.409834,0.161743,0.26063,0.13618,-0.24809099999999998,0.821070,0.701448,0.500000,0.000000,0.597809,0.000000,0.869119,0.050261,0.000000,0.229845,neutral,neutral,0.287306,neutral
ENSG00000205060,SLC35B4,32550,neutral,0.5,-0.006876377849039272,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.46596282771427966,0.0,4.124433,0.195718,0.870234,0.078154,-3.928715,0.540008,0.429433,0.500000,0.000000,0.417833,0.000000,0.151186,0.772014,0.000000,0.230800,neutral,neutral,0.288500,neutral
ENSG00000205085,GARIN1A,66940,neutral,0.499999945653147,2.173874236177653e-07,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9003321726603701,0.0,1.311153,0.082871,0.616749,0.091272,-1.228282,0.291918,0.224970,0.500000,0.000000,0.269662,0.000000,0.682348,0.175312,0.000000,0.214415,neutral,neutral,0.268019,neutral
ENSG00000205089,CCNI2,25970,neutral,0.02110864448811717,6.329850901025566,0.0614721297915075,False,6.147213e-02,False,1.0,1.0,False,False,False,False,False,0,False,0.6784529583714183,0.0,1.287233,0.567201,0.393326,0.230485,-0.7200320000000001,0.627664,0.597507,0.500000,0.000000,0.498934,0.000000,0.400684,0.102533,0.000000,0.125804,neutral,neutral,0.157255,neutral
ENSG00000205090,TMEM240,8350,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.7108171597696333,0.0,3.203504,0.025111,0.928299,0.171423,-3.1783930000000002,0.837957,0.721351,0.500000,0.000000,0.609690,0.000000,0.433052,0.593084,0.000000,0.256534,neutral,neutral,0.320667,neutral
ENSG00000205126,ACCSL,35810,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.983476463594057,0.0,1.622663,0.175521,0.493082,0.101495,-1.447142,0.511460,0.405911,0.500000,0.000000,0.400784,0.000000,0.890832,0.214113,0.000000,0.276236,neutral,neutral,0.345295,neutral
ENSG00000205143,ARID3C,29560,gene-driven,0.0,99.19264834968817,0.0,True,0.000000e+00,True,0.4126604484731151,0.238904390128816,False,True,False,False,False,0,False,0.9546727562070163,0.0,2.563921,0.781631,0.70546,0.265697,-1.7822900000000002,0.979694,0.927423,0.206330,0.000000,0.662386,0.000000,0.797346,0.274427,0.000000,0.267943,gene-driven,gene-driven,0.334929,gene-driven
ENSG00000205186,FABP9,7820,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9581864872555412,0.0,2.029138,0.258114,0.628106,0.10774,-1.7710240000000002,0.844190,0.729192,0.500000,0.000000,0.614224,0.000000,0.809208,0.273020,0.000000,0.270557,neutral,neutral,0.338196,neutral
ENSG00000205189,ZBTB10,133930,neutral,0.487912690044109,0.04894324483757373,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5439580851035057,0.0,3.92034,0.351975,0.960688,0.130483,-3.568365,0.095296,0.073583,0.500000,0.000000,0.155428,0.000000,0.249296,0.688782,0.000000,0.234520,regulation-driven,neutral,0.293149,neutral
ENSG00000205208,C4orf46,5860,neutral,0.5,-0.0009178325340144511,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.7962367252804764,0.0,1.618803,0.148555,0.671732,0.125882,-1.470248,0.862686,0.754725,0.500000,0.000000,0.628357,0.000000,0.530559,0.218938,0.000000,0.187374,neutral,neutral,0.234218,neutral
ENSG00000205213,LGR4,186450,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5516949586378922,0.0,3.785309,0.287151,0.873123,0.131142,-3.4981579999999997,0.046039,0.036389,0.500000,0.000000,0.127031,0.000000,0.255328,0.673904,0.000000,0.232308,regulation-driven,neutral,0.290385,regulation-driven
ENSG00000205269,TMEM170B,7000,neutral,0.5,-0.002710510534598143,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,1,False,0.5542508017632626,0.0,4.708159,0.095635,0.951515,0.060502,-4.6125240000000005,0.854443,0.741657,0.500000,0.000000,0.621552,0.000000,0.258947,0.909530,0.000000,0.292119,neutral,neutral,0.365149,neutral
ENSG00000205307,,21920,gene-driven,1.110223024625157e-16,72.46601954700782,8.751583715507972e-16,True,8.751584e-16,True,8.946934940348442,0.0,True,True,True,False,False,0,False,0.7973455578455106,0.0,-0.140816,-0.3315,0.089665,0.058306,-0.19068400000000002,0.827503,0.897266,1.000000,0.000000,0.758806,0.000000,0.532167,0.044833,0.000000,0.144250,gene-driven,gene-driven,0.180312,gene-driven
ENSG00000205352,PRR13,38220,gene-driven,1.275313188386917e-12,53.38940107237249,7.783322452805552e-12,True,7.783322e-12,True,1.25678618730184,0.06228406430881428,False,True,False,False,False,0,False,0.7130145037261251,0.0,1.487295,0.263618,0.70982,0.159781,-1.223677,0.677322,0.848211,0.582435,0.000000,0.608013,0.000000,0.435665,0.174708,0.000000,0.152593,gene-driven,gene-driven,0.190742,gene-driven
ENSG00000205359,SLCO6A1,89830,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9999800146849899,0.0,0.377777,0.066644,0.304968,0.092583,-0.311133,0.196220,0.148975,0.500000,0.000000,0.213370,0.000000,0.989747,0.055690,0.000000,0.261359,regulation-driven,neutral,0.326699,neutral
ENSG00000205363,INSYN1,20100,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.819889723706075,0.0,3.365267,0.388156,0.799499,0.161301,-2.977111,0.682951,0.559509,0.500000,0.000000,0.506886,0.000000,0.561520,0.543627,0.000000,0.276287,neutral,neutral,0.345358,neutral
ENSG00000205403,CFI,123060,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8869339761856533,0.0,1.810792,0.13762,0.533565,0.135973,-1.6731719999999999,0.113792,0.087053,0.500000,0.000000,0.165943,0.000000,0.659630,0.254121,0.000000,0.228438,regulation-driven,neutral,0.285547,neutral
ENSG00000205426,KRT81,121100,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.875369098354141,0.0,2.006849,0.185116,0.545584,0.1723,-1.8217329999999998,0.118416,0.090068,0.500000,0.000000,0.168466,0.000000,0.642541,0.283876,0.000000,0.231604,regulation-driven,neutral,0.289505,neutral
ENSG00000205436,EXOC3L4,82360,neutral,0.002137161299794466,10.91025929087482,0.006801177418539779,True,6.801177e-03,True,2.490466285163299e-07,0.138077444055185,False,True,False,False,False,0,False,0.9503588153619624,0.0,0.210588,-0.364806,0.202935,0.061422,-0.575394,0.263168,0.381986,0.005000,0.000000,0.207705,0.000000,0.785686,0.083434,0.000000,0.217280,neutral,gene-driven,0.271600,neutral
ENSG00000205442,IZUMO3,30330,gene-driven,3.920355244324547e-07,28.11753239451537,1.6155631305112093e-06,True,1.615563e-06,True,9.1674242413924,5.975427862514593e-07,True,True,True,False,False,1,False,1.0,0.0,1.140859,0.371107,0.552891,0.211911,-0.769752,0.656815,0.779453,1.000000,0.000000,0.663721,0.000000,0.991355,0.109369,0.000000,0.275181,gene-driven,gene-driven,0.343976,gene-driven
ENSG00000205476,CCDC85C,61150,neutral,0.5,-0.000595751069340622,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.4247538038710087,0.0,3.355154,-0.235645,0.874808,0.040779,-3.590799,0.317451,0.243868,0.500000,0.000000,0.284268,0.000000,0.100121,0.694210,0.000000,0.198583,neutral,neutral,0.248228,neutral
ENSG00000205639,MFSD2B,47590,neutral,0.2953617625101428,1.052814359522017,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9330552834146844,0.0,2.1724,0.116955,0.581538,0.101366,-2.055445,0.412344,0.343788,0.500000,0.000000,0.347457,0.000000,0.744270,0.324085,0.000000,0.267089,neutral,neutral,0.333861,neutral
ENSG00000205659,LIN52,13100,neutral,0.5,-0.00839272861048812,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,1,False,0.4260120518056289,0.0,5.203399,0.341528,0.975399,0.176602,-4.861871,0.776035,0.651789,0.500000,0.000000,0.567149,0.000000,0.101729,0.947326,0.000000,0.262264,neutral,neutral,0.327830,neutral
ENSG00000205683,DPF3,101830,regulation-driven,0.4901269124513781,0.03988747169933049,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8920766248398723,0.0,4.789905,0.160639,0.947006,0.112338,-4.629266,0.163048,0.122035,0.500000,0.000000,0.193677,0.000000,0.668476,0.911942,0.000000,0.395105,regulation-driven,neutral,0.493881,regulation-driven
ENSG00000205707,ETFRF1,16990,gene-driven,2.109423746787797e-15,66.19384809318035,1.5362040580560033e-14,True,1.536204e-14,True,0.9310257853755786,1.0,False,True,False,False,False,0,False,0.5509140583230494,0.0,4.251724,3.53472,0.898437,0.752952,-0.7170040000000002,0.843587,0.893647,0.465513,0.000000,0.656452,0.000000,0.254725,0.102131,0.000000,0.089214,gene-driven,gene-driven,0.111517,gene-driven
