p_value,lrt,evidence_ratio,n_sites,n_sequences,gene_id,bh_fdr,fdr_significant,p_significant
7.53380247076052e-10,40.62660776406119,,6144,10,ENSG00000175224,3.699223444181918e-09,True,True
0.3341970511980397,0.8057546114778233,,870,10,ENSG00000175229,0.5,False,False
0.4990468713487026,0.003816153046500403,,2817,10,ENSG00000175274,0.5,False,False
5.551115123125783e-17,74.44479966029121,,541,10,ENSG00000175279,4.453426874585104e-16,True,True
0.5,-0.008654186328385549,,657,10,ENSG00000175283,0.5,False,False
0.2935032269919842,1.06543892863192,,1210,10,ENSG00000175294,0.5,False,False
0.5,-0.007405019297948456,,307,10,ENSG00000175315,0.5,False,False
4.390599898651537e-07,27.89096520313797,,751,10,ENSG00000175336,1.8078347233522695e-06,True,True
1.185929146552134e-06,25.90367364038866,,878,10,ENSG00000175352,4.7725012742316455e-06,True,True
0.0,76.34540265421674,,6075,10,ENSG00000175356,0.0,True,True
0.5,0.0,,1259,10,ENSG00000175376,0.5,False,False
0.2732868076043661,1.208172554717748,,1755,10,ENSG00000175395,0.5,False,False
4.570233080869457e-12,50.83662588847437,,833,10,ENSG00000175449,2.7030130016937786e-11,True,True
0.5,0.0,,1496,10,ENSG00000175463,0.5,False,False
0.0,83.20640988720697,,3464,10,ENSG00000175467,0.0,True,True
8.392180274452432e-05,17.38495586379213,,1186,10,ENSG00000175513,0.00029521007556666476,True,True
0.294555949229129,1.058278265867557,,1710,10,ENSG00000175535,0.5,False,False
0.5,0.0,,1085,10,ENSG00000175544,0.5,False,False
1.354968359734698e-10,44.05785094216844,,3927,10,ENSG00000175575,7.169800660979136e-10,True,True
0.0,131.420490703731,,1033,10,ENSG00000175581,0.0,True,True
0.0,142.3644605311565,,2105,10,ENSG00000175600,0.0,True,True
0.02806711892588326,5.760018704550021,,727,10,ENSG00000175606,0.08065040412324861,False,True
6.166739341395555e-11,45.63223800868218,,1639,10,ENSG00000175634,3.344968536979443e-10,True,True
0.4964427635695852,0.01427980280277552,,944,10,ENSG00000175664,0.5,False,False
0.5,0.0,,2384,10,ENSG00000175697,0.5,False,False
0.2561408111000423,1.337761523504014,,2213,10,ENSG00000175745,0.5,False,False
0.0003531010118073552,14.51121841805616,,1009,10,ENSG00000175756,0.0011955918534579883,True,True
0.05562324410214192,4.392013850378135,,826,10,ENSG00000175782,0.15421962996881491,False,False
0.5,0.0,,248,10,ENSG00000175793,0.5,False,False
0.0,133.5852209894711,,342,10,ENSG00000175877,0.0,True,True
0.4049161263147238,0.4218562965397723,,901,10,ENSG00000175879,0.5,False,False
0.5,-1.818989403545856e-12,,517,10,ENSG00000175893,0.5,False,False
0.5,-9.10973540158011e-07,,1494,10,ENSG00000175895,0.5,False,False
6.938150239332863e-07,26.97582653511927,,3829,10,ENSG00000175920,2.8264012522884245e-06,True,True
4.249499480080132e-08,32.5614647139555,,1671,10,ENSG00000175946,1.8622916664245444e-07,True,True
0.5,-0.00803973580696038,,369,10,ENSG00000175970,0.5,False,False
0.5,0.0,,4847,10,ENSG00000175984,0.5,False,False
0.5,-0.006345853485981934,,1472,10,ENSG00000175985,0.5,False,False
0.0,144.7953011548761,,877,10,ENSG00000176018,0.0,True,True
0.1337029619880438,2.63797492086087,,1569,10,ENSG00000176029,0.34543307651837724,False,False
0.001161621656965484,12.12958217895539,,750,10,ENSG00000176055,0.003791833847130629,True,True
0.4948997643690687,0.0205057051643962,,1747,10,ENSG00000176095,0.5,False,False
0.5,-0.000526749078744615,,198,10,ENSG00000176101,0.5,False,False
0.0001668234178349159,16.01085500538466,,1144,10,ENSG00000176171,0.0005770373298406618,True,True
0.4949979527866512,0.02010894329214352,,1786,10,ENSG00000176248,0.5,False,False
0.2229019027521084,1.615752643307133,,970,10,ENSG00000176273,0.5,False,False
0.3726366324999312,0.5880086583629236,,100,10,ENSG00000176340,0.5,False,False
0.5,0.0,,1116,10,ENSG00000176383,0.5,False,False
7.005865869658123e-07,26.95640138191084,,3367,10,ENSG00000176393,2.8493194469075636e-06,True,True
0.5,0.0,,815,10,ENSG00000176399,0.5,False,False
0.3647070012383575,0.6310276070380496,,793,10,ENSG00000176402,0.5,False,False
0.5,-0.00464796360802211,,235,10,ENSG00000176422,0.5,False,False
0.5,0.0,,11080,10,ENSG00000176438,0.5,False,False
0.2712048754727039,1.22346713013394,,1831,10,ENSG00000176444,0.5,False,False
0.0,94.14075547162065,,2657,9,ENSG00000176463,0.0,True,True
0.1639751125821902,2.229786869109375,,8772,10,ENSG00000176542,0.4096103382353965,False,False
0.5,-0.002990284898260143,,2582,10,ENSG00000176623,0.5,False,False
0.0,265.7148119967605,,7635,9,ENSG00000176658,0.0,True,True
0.0003462796442701421,14.55023341679771,,3755,10,ENSG00000176697,0.0011732935630788058,True,True
0.5,-0.0002566649163782131,,535,10,ENSG00000176720,0.5,False,False
0.1489504039507893,2.421989414309792,,327,10,ENSG00000176742,0.3774219609023056,False,False
0.3495432181335238,0.7159617746729054,,1263,10,ENSG00000176769,0.5,False,False
0.5,0.0,,7831,10,ENSG00000176884,0.5,False,False
0.2651189871203494,1.268858730325064,,106,10,ENSG00000176907,0.5,False,False
0.5,-0.001309202219999861,,3136,10,ENSG00000176915,0.5,False,False
0.2515075409493035,1.374270250773407,,2502,10,ENSG00000176946,0.5,False,False
0.0,125.9440409683866,,763,10,ENSG00000176956,0.0,True,True
4.479243026322965e-06,23.24581862529158,,2862,10,ENSG00000176978,1.7138272933023405e-05,True,True
0.005683225394570779,8.954178351501469,,5801,10,ENSG00000177000,0.01748198089832718,True,True
1.257919735042634e-08,34.99614842101437,,1822,10,ENSG00000177034,5.703639710211541e-08,True,True
1.013740869026947e-09,40.03294264424585,,1022,10,ENSG00000177042,4.924167072793002e-09,True,True
0.2692285952386236,1.238094566444488,,216,10,ENSG00000177047,0.5,False,False
0.4561973269831237,0.1833652957866434,,1897,10,ENSG00000177054,0.5,False,False
0.0,155.2011784345086,,4143,10,ENSG00000177058,0.0,True,True
0.5,-0.00525069938339584,,893,10,ENSG00000177076,0.5,False,False
0.5,-0.006106481223469018,,966,10,ENSG00000177098,0.5,False,False
0.4609048476697083,0.1628329618251882,,764,10,ENSG00000177105,0.5,False,False
0.0,691.9079853146686,,9740,9,ENSG00000177119,0.0,True,True
0.02682397951317028,5.850623706121041,,1457,10,ENSG00000177125,0.077301549303887,False,True
0.3603203001949286,0.6552294795137641,,403,10,ENSG00000177144,0.5,False,False
0.2751678407643411,1.194453713673283,,1899,10,ENSG00000177156,0.5,False,False
0.4266464868587474,0.3173046554220491,,3116,10,ENSG00000177169,0.5,False,False
0.5,0.0,,696,10,ENSG00000177181,0.5,False,False
0.1370767221655491,2.588134626799729,,3045,10,ENSG00000177192,0.3530914635170591,False,False
0.5,0.0,,11697,10,ENSG00000177239,0.5,False,False
0.2343183255017547,1.515855084144277,,4366,10,ENSG00000177301,0.5,False,False
0.0,214.7425826948202,,2669,10,ENSG00000177453,0.0,True,True
0.5,0.0,,274,10,ENSG00000177468,0.5,False,False
0.0,113.1148744201346,,4059,10,ENSG00000177479,0.0,True,True
0.5,0.0,,109,10,ENSG00000177519,0.5,False,False
0.003896851261179002,9.708878480729709,,374,10,ENSG00000177551,0.01216756947464178,True,True
0.5,-0.006716281525768864,,390,10,ENSG00000177556,0.5,False,False
0.001380975474052748,11.78363596752206,,1210,10,ENSG00000177570,0.004471986984334876,True,True
0.004067092664396643,9.623359374698339,,1056,10,ENSG00000177613,0.012667325555860302,True,True
0.5,0.0,,1479,10,ENSG00000177614,0.5,False,False
0.3148437677889661,0.9250631157510725,,559,10,ENSG00000177669,0.5,False,False
0.5,0.0,,350,10,ENSG00000177791,0.5,False,False
0.5,0.0,,569,10,ENSG00000177875,0.5,False,False
0.5,-8.66868685989175e-06,,1130,10,ENSG00000177879,0.5,False,False
0.4966510133857379,0.01344101064023562,,2208,10,ENSG00000177888,0.5,False,False
0.5,0.0,,682,10,ENSG00000177889,0.5,False,False
2.833858629980313e-07,28.7666184280024,,3654,10,ENSG00000177910,1.1756140805272791e-06,True,True
0.5,0.0,,2083,10,ENSG00000177917,0.5,False,False
0.5,-0.002935369839178747,,1026,10,ENSG00000177947,0.5,False,False
0.2228504397965418,1.616214450915322,,488,10,ENSG00000177984,0.5,False,False
0.0,88.22349386699352,,3045,10,ENSG00000178028,0.0,True,True
0.5,-0.005911738905524544,,487,10,ENSG00000178033,0.5,False,False
0.5,-0.0001865723461378366,,2837,10,ENSG00000178035,0.5,False,False
5.657252444279948e-11,45.8047019510268,,4234,10,ENSG00000178053,3.082056260443424e-10,True,True
1.56855987004656e-06,25.34441091857661,,632,10,ENSG00000178057,6.241613434889271e-06,True,True
0.5,-0.001227842278240132,,888,10,ENSG00000178074,0.5,False,False
0.4851714906494238,0.06021136202616617,,6832,10,ENSG00000178105,0.5,False,False
0.05955056594437419,4.255564598068304,,1064,10,ENSG00000178125,0.1648327852016234,False,False
2.423616862756717e-13,56.71035082637172,,2426,10,ENSG00000178175,1.5475058119835573e-12,True,True
7.618905506490137e-13,54.41966844687704,,9849,10,ENSG00000178177,4.731140572944062e-12,True,True
0.5,0.0,,1162,10,ENSG00000178233,0.5,False,False
0.5,0.0,,1635,10,ENSG00000178301,0.5,False,False
0.123289576492041,2.800144458888099,,739,9,ENSG00000178307,0.3212374821746527,False,False
0.5,0.0,,2917,10,ENSG00000178338,0.5,False,False
0.3301549043154691,0.8300922941107274,,475,10,ENSG00000178343,0.5,False,False
0.5,-0.0003928553887817543,,1084,10,ENSG00000178401,0.5,False,False
0.008116589350261438,8.24139612658837,,1647,10,ENSG00000178409,0.024632041139841607,True,True
0.001205839897891692,12.05486352726439,,2695,10,ENSG00000178460,0.003925095667578067,True,True
0.0,134.2090002741479,,845,10,ENSG00000178462,0.0,True,True
0.0,255.4110027495499,,973,10,ENSG00000178522,0.0,True,True
0.1874056936081371,1.962664693757688,,973,10,ENSG00000178537,0.458061877153255,False,False
0.5,-0.004060713814396877,,1249,10,ENSG00000178538,0.5,False,False
0.5,-0.002835532239259919,,1576,10,ENSG00000178562,0.5,False,False
0.1817866494777593,2.023548709000352,,202,10,ENSG00000178602,0.44630147803671016,False,False
0.3479377885699942,0.7251688061660388,,3866,10,ENSG00000178662,0.5,False,False
0.5,0.0,,1858,9,ENSG00000178691,0.5,False,False
0.5,0.0,,1095,10,ENSG00000178694,0.5,False,False
0.4024445617895016,0.4341014914434709,,222,10,ENSG00000178776,0.5,False,False
0.001023336941501141,12.38307859930501,,1301,10,ENSG00000178795,0.003353147527685557,True,True
0.5,0.0,,337,10,ENSG00000178796,0.5,False,False
0.0,103.0138713627093,,4884,10,ENSG00000178802,0.0,True,True
0.1961178374836371,1.871784816230502,,1142,10,ENSG00000178804,0.47586782748742723,False,False
0.5,0.0,,1310,10,ENSG00000178821,0.5,False,False
0.0,122.3560800328123,,1771,10,ENSG00000178826,0.0,True,True
0.0004637335860488423,13.96610631625163,,317,10,ENSG00000178860,0.0015585208493290145,True,True
0.5,-0.000881064774148399,,618,10,ENSG00000178882,0.5,False,False
1.942890293094024e-15,66.38086259151169,,10783,10,ENSG00000178965,1.4169994600952602e-14,True,True
0.5,-0.001252031063359027,,133,10,ENSG00000178988,0.5,False,False
0.5,-0.002327449819858884,,2074,10,ENSG00000178997,0.5,False,False
0.007769579657400327,8.328784067409288,,1910,10,ENSG00000179002,0.023636629489852738,True,True
0.5,0.0,,2387,10,ENSG00000179008,0.5,False,False
3.052246233536948e-10,42.43365196265222,,830,10,ENSG00000179021,1.560315803249001e-09,True,True
0.5,0.0,,1349,10,ENSG00000179041,0.5,False,False
0.5,0.0,,1667,10,ENSG00000179046,0.5,False,False
0.5,0.0,,2051,10,ENSG00000179051,0.5,False,False
0.5,-0.000534158170921728,,2334,10,ENSG00000179057,0.5,False,False
0.5,0.0,,690,10,ENSG00000179091,0.5,False,False
0.5,0.0,,3910,10,ENSG00000179104,0.5,False,False
0.3149828952966237,0.924179523372004,,2367,10,ENSG00000179119,0.5,False,False
0.1826927548902338,2.013604583014967,,3427,10,ENSG00000179151,0.4480837094793012,False,False
0.4921900787733642,0.03148623513698112,,2478,10,ENSG00000179152,0.5,False,False
0.4356844075098341,0.2753799062957114,,1584,10,ENSG00000179241,0.5,False,False
0.5,0.0,,225,10,ENSG00000179256,0.5,False,False
0.02664555833554505,5.863971256672812,,1343,10,ENSG00000179270,0.076831888209276,False,True
0.5,0.0,,511,10,ENSG00000179292,0.5,False,False
0.3782804814407101,0.5579443270980846,,1454,10,ENSG00000179299,0.5,False,False
0.5,-6.813434083596803e-08,,292,10,ENSG00000179331,0.5,False,False
0.05159946356822359,4.542193644010695,,7771,10,ENSG00000179364,0.1437847236909491,False,False
0.5,-1.945081748999655e-07,,1009,10,ENSG00000179388,0.5,False,False
0.4843146543924174,0.06374658110871678,,4084,10,ENSG00000179397,0.5,False,False
5.822227533425206e-09,36.53687146472657,,2042,10,ENSG00000179455,2.6814592362274977e-08,True,True
0.5,0.0,,3080,10,ENSG00000179456,0.5,False,False
0.0826179165290265,3.600763068045126,,817,10,ENSG00000179476,0.2226118725977128,False,False
6.567053401024259e-05,17.87542609112643,,855,10,ENSG00000179526,0.00023215723963535651,True,True
0.4909231366931334,0.03664105458847189,,490,10,ENSG00000179528,0.5,False,False
0.5,-0.008150425859639654,,2677,10,ENSG00000179562,0.5,False,False
0.3718691431445763,0.5921321435112077,,177,10,ENSG00000179564,0.5,False,False
0.0,208.5584821497887,,595,9,ENSG00000179580,0.0,True,True
0.4762337554752741,0.09739856359738042,,855,10,ENSG00000179639,0.5,False,False
0.5,-0.0002207651232311036,,1614,10,ENSG00000179715,0.5,False,False
0.5,0.0,,298,10,ENSG00000179813,0.5,False,False
0.5,0.0,,525,10,ENSG00000179817,0.5,False,False
0.5,0.0,,11418,10,ENSG00000179869,0.5,False,False
0.4777395911268473,0.09108460563402332,,533,10,ENSG00000179902,0.5,False,False
0.4499771956121549,0.2108223867071501,,451,10,ENSG00000179914,0.5,False,False
0.4533015162793533,0.1961011909916124,,945,10,ENSG00000179930,0.5,False,False
0.201761814608523,1.815040464545746,,789,10,ENSG00000179941,0.48622251253042315,False,False
0.4163204915871786,0.3663054445933085,,1350,10,ENSG00000179988,0.5,False,False
0.5,0.0,,476,10,ENSG00000180053,0.5,False,False
0.3531977258189231,0.6951601369655691,,1344,10,ENSG00000180098,0.5,False,False
9.376316167930554e-08,30.97869322001497,,1676,10,ENSG00000180116,4.006683558357953e-07,True,True
0.4982689198164101,0.006936335026693996,,3680,10,ENSG00000180176,0.5,False,False
1.261102333671715e-12,53.41174072873582,,907,9,ENSG00000180185,7.706047920986622e-12,True,True
0.03330561736822485,5.417764051955601,,4588,10,ENSG00000180198,0.09498975962703578,False,True
0.4539414115689776,0.1932799162213996,,262,10,ENSG00000180219,0.5,False,False
0.2549280189251509,1.347253743573674,,1293,10,ENSG00000180233,0.5,False,False
0.3753373819109959,0.5735655836251681,,2402,10,ENSG00000180251,0.5,False,False
0.2105171564025596,1.730081890898873,,10951,10,ENSG00000180263,0.5,False,False
0.0007938892891488636,12.89083872050469,,2623,10,ENSG00000180316,0.0026255354549377975,True,True
0.5,0.0,,259,10,ENSG00000180332,0.5,False,False
2.491432232054613e-05,19.81384109149803,,3174,10,ENSG00000180357,9.085325456187423e-05,True,True
0.5,0.0,,1322,10,ENSG00000180423,0.5,False,False
0.4950058854121776,0.02007689240417676,,991,10,ENSG00000180432,0.5,False,False
0.4638614741954747,0.1500442755168478,,1593,10,ENSG00000180481,0.5,False,False
0.5,0.0,,1273,10,ENSG00000180537,0.5,False,False
0.5,0.0,,346,10,ENSG00000180549,0.5,False,False
0.5,0.0,,390,10,ENSG00000180573,0.5,False,False
0.5,0.0,,943,10,ENSG00000180611,0.5,False,False
0.4142370962988014,0.3763391842803685,,737,10,ENSG00000180613,0.5,False,False
3.702787909620753e-09,37.4420652648023,,958,10,ENSG00000180628,1.7309837464712055e-08,True,True
0.000321735878389684,14.69726484390412,,3413,9,ENSG00000180638,0.0010968569287938918,True,True
0.0007019579780777607,13.13697967102053,,1459,10,ENSG00000180644,0.0023292454856296075,True,True
0.5,0.0,,718,10,ENSG00000180660,0.5,False,False
0.5,0.0,,1025,10,ENSG00000180667,0.5,False,False
0.5,0.0,,361,10,ENSG00000180697,0.5,False,False
0.5,-0.004483650182010024,,450,10,ENSG00000180730,0.5,False,False
0.5,0.0,,492,10,ENSG00000180745,0.5,False,False
0.5,0.0,,747,10,ENSG00000180758,0.5,False,False
0.3214236899154305,0.8836958785905153,,798,10,ENSG00000180767,0.5,False,False
3.885780586188048e-16,69.4703397314006,,3192,10,ENSG00000180773,2.9643976435121703e-15,True,True
0.2622506527026473,1.290614724490297,,1294,10,ENSG00000180801,0.5,False,False
0.0,120.3138725750423,,516,10,ENSG00000180806,0.0,True,True
0.5,-0.0002891199605983275,,168,10,ENSG00000180875,0.5,False,False
0.5,-0.004641534474103537,,436,10,ENSG00000180878,0.5,False,False
5.244965295414517e-09,36.7457000617178,,2897,10,ENSG00000180881,2.426833244594587e-08,True,True
0.5,0.0,,946,10,ENSG00000180934,0.5,False,False
0.4828104747506134,0.06996782718852046,,1068,10,ENSG00000180938,0.5,False,False
0.4936431923400744,0.02559024983565905,,2217,10,ENSG00000181072,0.5,False,False
0.2651156983364557,1.268883540349634,,1303,10,ENSG00000181085,0.5,False,False
2.349787031619144e-13,56.77210927112355,,575,10,ENSG00000181092,1.5022931484927534e-12,True,True
0.4591357820811746,0.1705242211519362,,640,10,ENSG00000181104,0.5,False,False
0.001222389422512793,12.02760122426116,,2760,10,ENSG00000181135,0.003973964044169041,True,True
0.5,0.0,,426,10,ENSG00000181218,0.5,False,False
0.4871713619946233,0.05198432910401607,,5219,10,ENSG00000181220,0.5,False,False
0.5,0.0,,3909,10,ENSG00000181234,0.5,False,False
0.001891570449118363,11.15440137794121,,791,10,ENSG00000181264,0.006054486109340243,True,True
0.4992401304932644,0.003041789976123255,,3352,9,ENSG00000181291,0.5,False,False
0.5,0.0,,1410,10,ENSG00000181333,0.5,False,False
1.77635683940025e-15,66.520559322802,,7107,10,ENSG00000181381,1.3012664093043953e-14,True,True
0.5,0.0,,840,10,ENSG00000181418,0.5,False,False
0.1347780795929611,2.621957054643644,,1115,10,ENSG00000181472,0.34789110944233964,False,False
0.5,0.0,,359,10,ENSG00000181541,0.5,False,False
0.5,-0.001775141276084469,,181,10,ENSG00000181617,0.5,False,False
0.4824531092718085,0.07144873044035194,,717,10,ENSG00000181631,0.5,False,False
0.5,0.0,,895,10,ENSG00000181634,0.5,False,False
0.5,-0.0001574989000800997,,3126,10,ENSG00000181652,0.5,False,False
0.5,-0.005521054521523183,,1355,10,ENSG00000181690,0.5,False,False
3.577305118795948e-12,51.326540015707,,2527,10,ENSG00000181744,2.133515067253123e-11,True,True
0.5,-5.315087037160993e-09,,986,10,ENSG00000181754,0.5,False,False
0.5,0.0,,379,10,ENSG00000181773,0.5,False,False
0.5,-0.0006972476194277988,,241,10,ENSG00000181778,0.5,False,False
0.5,0.0,,7526,10,ENSG00000181790,0.5,False,False
0.5,-1.137166236730991e-07,,155,10,ENSG00000181817,0.5,False,False
0.5,-0.001240136993146734,,752,10,ENSG00000181873,0.5,False,False
0.362313363421751,0.6441972324391827,,954,10,ENSG00000181904,0.5,False,False
0.5,0.0,,3138,10,ENSG00000181982,0.5,False,False
0.5,0.0,,1902,9,ENSG00000182010,0.5,False,False
0.5,0.0,,1654,9,ENSG00000182054,0.5,False,False
0.5,0.0,,1632,10,ENSG00000182077,0.5,False,False
0.5,-0.00177602743724492,,451,10,ENSG00000182117,0.5,False,False
0.5,0.0,,2960,10,ENSG00000182132,0.5,False,False
0.0,84.11852388523403,,3938,10,ENSG00000182134,0.0,True,True
1.468555004491279e-06,25.47616890053905,,5388,10,ENSG00000182168,5.862433862230835e-06,True,True
0.5,-0.001588096791238058,,2067,10,ENSG00000182179,0.5,False,False
0.4066643332777007,0.4132399744185022,,367,10,ENSG00000182180,0.5,False,False
0.5,-0.0009308136905019637,,455,10,ENSG00000182183,0.5,False,False
0.5,0.0,,1794,10,ENSG00000182208,0.5,False,False
0.1324556417688731,2.656720576011139,,846,10,ENSG00000182223,0.3426075726252599,False,False
0.5,0.0,,3688,10,ENSG00000182263,0.5,False,False
0.0,102.5147673057654,,864,9,ENSG00000182271,0.0,True,True
1.287347161094132e-07,30.3447296677914,,3778,10,ENSG00000182272,5.458878754716294e-07,True,True
9.43689570931383e-16,67.80343395968157,,1441,10,ENSG00000182307,7.005838695242835e-15,True,True
0.0,114.7466373853531,,1952,10,ENSG00000182325,0.0,True,True
3.314649492824895e-06,23.84802298619616,,1637,10,ENSG00000182333,1.2840394530616065e-05,True,True
0.4965199949119635,0.01396868804295082,,3858,10,ENSG00000182348,0.5,False,False
2.172781898734932e-06,24.69271009991644,,2019,10,ENSG00000182359,8.536664426783216e-06,True,True
0.01871510170502128,6.570554645441007,,2670,10,ENSG00000182372,0.054854988733515526,False,True
0.5,0.0,,649,10,ENSG00000182447,0.5,False,False
4.824765531541431e-09,36.9127130269917,,7780,10,ENSG00000182504,2.2386552009223018e-08,True,True
0.5,-0.007676969578824355,,441,10,ENSG00000182533,0.5,False,False
0.5,-0.001050739552738378,,884,10,ENSG00000182552,0.5,False,False
0.0,190.6076002716727,,7968,10,ENSG00000182568,0.0,True,True
0.2785242471871292,1.170205958589577,,270,10,ENSG00000182645,0.5,False,False
0.002717423946353381,10.42984749095012,,933,9,ENSG00000182685,0.008598261265370048,True,True
0.2026982762665851,1.805779097578124,,469,10,ENSG00000182698,0.4880064018150989,False,False
5.419464470862723e-05,18.25956256001336,,1299,10,ENSG00000182704,0.00019309753780853285,True,True
0.0,358.4345338862768,,8080,10,ENSG00000182732,0.0,True,True
0.4077641315417135,0.4078384002841631,,562,10,ENSG00000182747,0.5,False,False
0.12049254870589,2.846040367410751,,3688,10,ENSG00000182752,0.3144438285745524,False,False
0.0706101349076928,3.914868819952972,,392,9,ENSG00000182768,0.1929751708960791,False,False
0.0,94.54716363365151,,1873,10,ENSG00000182771,0.0,True,True
0.5,-0.001769459729985101,,1433,10,ENSG00000182795,0.5,False,False
0.5,0.0,,1416,10,ENSG00000182827,0.5,False,False
0.0,100.395909149709,,4804,10,ENSG00000182866,0.0,True,True
0.4999999491919905,2.032320480793715e-07,,12239,10,ENSG00000182901,0.5,False,False
0.5,0.0,,2042,10,ENSG00000182934,0.5,False,False
0.5,-0.001784274430974619,,386,10,ENSG00000182950,0.5,False,False
0.0006659158519510266,13.24240012664086,,1918,10,ENSG00000183049,0.002212602169408421,True,True
0.4783947808927683,0.08834361069602892,,9530,10,ENSG00000183090,0.5,False,False
0.5,0.0,,760,10,ENSG00000183128,0.5,False,False
0.3365626726073626,0.7916474363851194,,277,10,ENSG00000183155,0.5,False,False
1.259739046410857e-08,34.9932579420456,,1132,10,ENSG00000183166,5.706686718440439e-08,True,True
0.2538589323464683,1.355658740198123,,1286,10,ENSG00000183185,0.5,False,False
0.1536562454664469,2.359780326394684,,1251,10,ENSG00000183273,0.3877656849061933,False,False
0.0,142.0123326422618,,1387,10,ENSG00000183283,0.0,True,True
0.5,0.0,,5031,10,ENSG00000183317,0.5,False,False
1.27675647831893e-15,67.23569776801742,,3321,10,ENSG00000183323,9.436235844217471e-15,True,True
0.5,0.0,,621,10,ENSG00000183324,0.5,False,False
0.5,-0.005463456898723962,,693,10,ENSG00000183347,0.5,False,False
0.5,0.0,,717,10,ENSG00000183379,0.5,False,False
0.5,0.0,,611,10,ENSG00000183386,0.5,False,False
0.4770690689931256,0.09389363857189892,,318,10,ENSG00000183395,0.5,False,False
0.5,-5.324477569956798e-06,,220,10,ENSG00000183396,0.5,False,False
0.2556510534626335,1.341589312265569,,2991,10,ENSG00000183423,0.5,False,False
0.01349347140590251,7.224804259129087,,1598,10,ENSG00000183508,0.040189536989795854,True,True
0.349817776626913,0.7143914354087428,,278,10,ENSG00000183513,0.5,False,False
0.5,0.0,,781,10,ENSG00000183520,0.5,False,False
1.333377852574813e-13,57.90567591433501,,775,10,ENSG00000183560,8.669570508113882e-13,True,True
0.4887177313715863,0.0456460241402965,,2255,10,ENSG00000183576,0.5,False,False
0.2195880451893218,1.645709658461783,,736,10,ENSG00000183578,0.5,False,False
0.5,-0.004706399056885857,,2600,10,ENSG00000183580,0.5,False,False
8.182343691487404e-13,54.27692079876397,,413,10,ENSG00000183607,5.055773605150105e-12,True,True
0.5,0.0,,241,10,ENSG00000183615,0.5,False,False
0.0,361.300077099484,,10100,10,ENSG00000183621,0.0,True,True
0.2523090150049146,1.367907024141459,,3793,10,ENSG00000183638,0.5,False,False
0.5,0.0,,714,10,ENSG00000183644,0.5,False,False
0.0002359958734158285,15.31709811621931,,342,10,ENSG00000183648,0.0008073201336797325,True,True
0.5,-0.004707252868684009,,2837,10,ENSG00000183715,0.5,False,False
0.4339482158689282,0.2833657794144528,,433,10,ENSG00000183722,0.5,False,False
0.4704256669994428,0.1219402782471661,,498,10,ENSG00000183733,0.5,False,False
1.189369467580192e-06,25.89788013982616,,2482,10,ENSG00000183742,4.778613676691338e-06,True,True
1.160183060733289e-14,62.79050446159818,,2627,9,ENSG00000183751,8.093619276419888e-14,True,True
0.5,-1.091393642127514e-11,,1171,10,ENSG00000183775,0.5,False,False
0.5,0.0,,678,10,ENSG00000183779,0.5,False,False
0.5,0.0,,1516,10,ENSG00000183780,0.5,False,False
0.5,-4.547473508864641e-13,,258,10,ENSG00000183807,0.5,False,False
0.5,0.0,,360,10,ENSG00000183813,0.5,False,False
0.0,78.28098675209912,,2945,10,ENSG00000183814,0.0,True,True
0.5,0.0,,1109,10,ENSG00000183831,0.5,False,False
0.0,130.4460167815851,,2796,10,ENSG00000183833,0.0,True,True
0.0803925902224194,3.655372175251614,,886,10,ENSG00000183840,0.21720409764601525,False,False
0.02857831343840034,5.723919879332243,,4747,9,ENSG00000183856,0.08202454185955182,False,True
0.1695344036611686,2.163104441287942,,362,10,ENSG00000183888,0.4207904809434394,False,False
0.0,108.128342924856,,658,10,ENSG00000183908,0.0,True,True
1.103138413949267e-09,39.86391889181687,,3571,10,ENSG00000183960,5.347963422011359e-09,True,True
0.2516222889410098,1.373357977345222,,1460,10,ENSG00000183977,0.5,False,False
0.2271419596982696,1.578065806445011,,755,10,ENSG00000184108,0.5,False,False
0.002998612805940826,10.23291662952943,,356,10,ENSG00000184163,0.009469904823333123,True,True
0.5,0.0,,783,10,ENSG00000184209,0.5,False,False
9.18162469604189e-06,21.81031841268486,,1204,10,ENSG00000184220,3.451957765541373e-05,True,True
5.551115123125783e-17,74.07512011410472,,522,10,ENSG00000184232,4.453426874585104e-16,True,True
0.5,-2.273736754432321e-13,,149,10,ENSG00000184260,0.5,False,False
0.5,0.0,,2612,10,ENSG00000184271,0.5,False,False
0.2160785349314196,1.677932338212486,,297,10,ENSG00000184302,0.5,False,False
5.122077703756389e-06,22.97760643840593,,3509,10,ENSG00000184305,1.9522769730639294e-05,True,True
0.4847225294410371,0.06206295088486513,,2976,10,ENSG00000184307,0.5,False,False
0.5,-0.000469769131996145,,453,10,ENSG00000184344,0.5,False,False
0.5,-0.0005332785240170779,,374,10,ENSG00000184345,0.5,False,False
0.05008170329569356,4.601904721530445,,3780,10,ENSG00000184347,0.13971194177946145,False,False
0.5,-0.008943485723648337,,756,10,ENSG00000184349,0.5,False,False
0.4999999999998863,4.547473508864641e-13,,312,10,ENSG00000184357,0.5,False,False
0.0,95.87005215386307,,3882,10,ENSG00000184371,0.0,True,True
0.5,0.0,,1726,10,ENSG00000184374,0.5,False,False
0.3698093458208822,0.603241014267951,,564,10,ENSG00000184378,0.5,False,False
